IntentIndex,Category,Intent,Intent ID,Brand,Lang,TextLength,Text,TextSegmented
5,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,32,ครับลืมรหัสผ่านกับยุสเสอ์เนมครับ,ครับ ลืม รหัส ผ่าน กับ ยุ ส เส อ์ เนม ครับ 
6,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,20,ผมลืมยูซเซอร์เนมครับ,ผม ลืม ยู ซ เซ อร์ เนม ครับ 
7,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,25,ลืมยูสเซอร์เข้าเล่นอ่ะคับ,ลืม ยูสเซอร์ เข้า เล่น อ่ะ ครับ 
8,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,22,ผมจำuserไม่ได้ต้องทำไง,ผม จำ user ไม่ ได้ ต้อง ทำ ไง 
9,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,10,ลืมยูสเซ่อ,ลืม ยูส เซ่อ 
10,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,14,Userผมโดนระงับ,User ผม โดน ระงับ 
11,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,22,สอบถามลืมยูเชอครับทำไง,สอบ ถาม ลืม ยู เชอ ครับ ทำ ไง 
12,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,21,ลืมยูสกับพาสเวิส ทำไง,ลืม ยูส กับ พาส เ วิ ส ทำ ไง 
13,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,31,ชื่ิอถูกระงับต้องการเปิดใช่ใหม่,ชื่ิอ ถูก ระงับ ต้องการ เปิด ใช่ ใหม่ 
14,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,15,ลอกอินไม่ได้คับ,ลอก อิน ไม่ ได้ ครับ 
15,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,35,ถูกระงับการเข้าสู่ระบบต้องทำอย่างไร,ถูก ระงับ การ เข้า สู่ ระบบ ต้อง ทำ อย่าง ไร 
16,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,16,ขอยุสเซอหน่อยคับ,ขอ ยุ ส เซ อห น่อย ครับ 
17,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,15,ไอดี เข้าไม่ได้,ไอดี เข้า ไม่ ได้ 
18,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,23,พี่ผมลืมไอดีกับยุสเซอร์,พี่ ผม ลืม ไอดี กับ ยุสเซอร์ 
19,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,35,สมัคร​แต่จำไม่ได้ใช่เมล์​กับยูไรค่ะ,สมัคร ​ แต่ จำ ไม่ ได้ ใช่ เมล์ ​ กับ ยู ไร ค่ะ 
20,account,ลืมยูสเซอร์เนม,account/ลืมยูสเซอร์เนม,fun88,th,44,ผมอยากสมัครบัญชีใหม่อะคับ จำบัญชี​เก่าไม่ได้,ผม อยาก สมัคร บัญชี ใหม่ อะ ครับ จำ บัญชี ​ เก่า ไม่ ได้ 
1,account,อัพเดทประวัติ,account/อัพเดทประวัติ,fun88,th,24,เพิ่มข้อมูลส่วนตัวตรงไหน,เพิ่ม ข้อ มูล ส่วน ตัว ตรง ไหน 
2,account,อัพเดทประวัติ,account/อัพเดทประวัติ,fun88,th,28,เพิ่มประวัติส่วนตัวที่ไหนได้,เพิ่ม ประวัติ ส่วน ตัว ที่ ไหน ได้ 
3,account,อัพเดทประวัติ,account/อัพเดทประวัติ,fun88,th,19,อัพเดทเบอร์โทรยังไง,อัพเดท เบอร์ โท ร ยังไง 
4,account,อัพเดทประวัติ,account/อัพเดทประวัติ,fun88,th,16,แก้ไขข้อมูลยังไง,แก้ ไข ข้อ มูล ยังไง 
5,account,อัพเดทประวัติ,account/อัพเดทประวัติ,fun88,th,26,อัพเดทประวัติอยู่ตรงไหนอ่ะ,อัพเดท ประวัติ อยู่ ตรง ไหน อ่ะ
6,account,อัพเดทประวัติ,account/อัพเดทประวัติ,fun88,th,16,เปลี่ยนเบอร์ทำไง,เปลี่ยน เบอร์ ทำ ไง 
7,account,อัพเดทประวัติ,account/อัพเดทประวัติ,fun88,th,20,เพิ่มที่อยู่ให้หน่อย,เพิ่ม ที่ อยู่ ให้ หน่อย 
8,account,อัพเดทประวัติ,account/อัพเดทประวัติ,fun88,th,20,แก้ไขที่อยู่ให้ทีคับ,แก้ ไข ที่ อยู่ ให้ ที ครับ 
9,account,อัพเดทประวัติ,account/อัพเดทประวัติ,fun88,th,28,ใส่ข้อมูลส่วนตัวผิด แก้ยังไง,ใส่ ข้อ มูล ส่วน ตัว ผิด แก้ ยังไง 
10,account,อัพเดทประวัติ,account/อัพเดทประวัติ,fun88,th,33,ต้องการแก้ไขข้อมูลตอนลงทะเบียนคับ,ต้องการ แก้ ไข ข้อ มูล ตอน ลง ทะเบียน ครับ 
1,account,เปลี่ยนชื่อนามสกุล,account/เปลี่ยนชื่อนามสกุล,fun88,th,15,ชื่อผิดค่ะ ทำไง,ชื่อ ผิด ค่ะ ทำ ไง 
2,account,เปลี่ยนชื่อนามสกุล,account/เปลี่ยนชื่อนามสกุล,fun88,th,16,ต้องการแก้ไขชื่อ,ต้องการ แก้ ไข ชื่อ 
3,account,เปลี่ยนชื่อนามสกุล,account/เปลี่ยนชื่อนามสกุล,fun88,th,19,นามสกุลผิด แก้ยังไง,นาม สกุล ผิด แก้ ยังไง 
4,account,เปลี่ยนชื่อนามสกุล,account/เปลี่ยนชื่อนามสกุล,fun88,th,30,พิมพ์ชื่อผิดตัวหนึ่งแก้ไขยังไง,พิมพ์ ชื่อ ผิด ตัว หนึ่ง แก้ ไข ยังไง 
5,account,เปลี่ยนชื่อนามสกุล,account/เปลี่ยนชื่อนามสกุล,fun88,th,13,ตอนสมัครกดผิด,ตอน สมัคร กด ผิด 
6,account,เปลี่ยนชื่อนามสกุล,account/เปลี่ยนชื่อนามสกุล,fun88,th,26,ใส่ชื่อคนอื่นไป แก้ไขยังไง,ใส่ ชื่อ คน อื่น ไป แก้ ไข ยังไง 
7,account,เปลี่ยนชื่อนามสกุล,account/เปลี่ยนชื่อนามสกุล,fun88,th,21,ตอนสมัครใส่ชื่อแฟนค่ะ,ตอน สมัคร ใส่ ชื่อ แฟน ค่ะ 
8,account,เปลี่ยนชื่อนามสกุล,account/เปลี่ยนชื่อนามสกุล,fun88,th,25,ขอแก้เป็นชื่อตัวเองได้ไหม,ขอ แก้ เป็น ชื่อ ตัว เอง ได้ ไหม 
