Brand,Lang,Intent Type,Category,Intent,Intent ID,Text
fun88,cn,user,account/ unqualified country,不在服务区,account/ unqualified country/不在服务区,不在内陆
fun88,cn,user,account/ unqualified country,不在服务区,account/ unqualified country/不在服务区,不在大陆
fun88,cn,user,account/ unqualified country,不在服务区,account/ unqualified country/不在服务区,不在中国
fun88,cn,user,account/ unqualified country,不在服务区,account/ unqualified country/不在服务区,我在国外
fun88,cn,user,account/ unqualified country,不在服务区,account/ unqualified country/不在服务区,不在国内
fun88,cn,user,account/ unqualified country,不在服务区,account/ unqualified country/不在服务区,无法登录网站，显示不在服务地区
fun88,cn,user,account/ unqualified country,不在服务区,account/ unqualified country/不在服务区,访问受限
fun88,cn,user,account/ unqualified country,不在服务区,account/ unqualified country/不在服务区,网页显示访问受限
fun88,cn,user,account/ unqualified country,不在服务区,account/ unqualified country/不在服务区,您所在地区受到限制
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,怎么注册
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,注册
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,我要注册
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,开户
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,怎么开户
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,在哪开户
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,在哪注册
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,哪可以注册
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,我怎么注册
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,网站注册
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,注册网站
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,账号账户
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,注册账号
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,我要注册账号
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,我要注册账户
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,怎么注册账户
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,怎么注册账号
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,立即开户
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,我怎么开户
fun88,cn,user,account/ register,开户/注册,account/ register/开户/注册,我怎么注册
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,PT账户被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,百乐城账户被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,PT老虎机被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,老虎机被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,PT老虎机账户被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,PT百乐城账户被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,PT百乐城老虎机被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,显示老虎机账户被锁
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,为什么我的老虎机账户被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,我的老虎机账号被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,我的PT老虎机账号被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,我的PT老虎机账户被锁了
fun88,cn,user,account/ unlock pt account,PT 账号解锁,account/ unlock pt account/PT 账号解锁,为什么我的PT老虎机账户被锁了
fun88,cn,user,account/ unqualified age,年龄限制/注册年龄,account/ unqualified age/年龄限制/注册年龄,没有满18岁可以注册吗
fun88,cn,user,account/ unqualified age,年龄限制/注册年龄,account/ unqualified age/年龄限制/注册年龄,投注有年龄限制吗
fun88,cn,user,account/ unqualified age,年龄限制/注册年龄,account/ unqualified age/年龄限制/注册年龄,几岁可以玩
fun88,cn,user,account/ unqualified age,年龄限制/注册年龄,account/ unqualified age/年龄限制/注册年龄,注册年龄限制
fun88,cn,user,account/ unqualified age,年龄限制/注册年龄,account/ unqualified age/年龄限制/注册年龄,年龄限制
fun88,cn,user,account/ unqualified age,年龄限制/注册年龄,account/ unqualified age/年龄限制/注册年龄,注册年龄限制
fun88,cn,user,account/ unqualified age,年龄限制/注册年龄,account/ unqualified age/年龄限制/注册年龄,未满18岁可以注册吗
fun88,cn,user,account/ unqualified age,年龄限制/注册年龄,account/ unqualified age/年龄限制/注册年龄,注册有年龄限制吗
fun88,cn,user,account/ unqualified age,年龄限制/注册年龄,account/ unqualified age/年龄限制/注册年龄,18岁
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,KYC审核是什么？
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,审核是用来干什么？
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,审核
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,审核个什么东西
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,kyc
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,KYC是什么
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,KYC的内容是什么
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,KYC是干嘛的
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,KYC审核
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,KYC审核需要什么资料
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,KYC审核的资料
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,KYC审核需要的资料
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,KYC审核需要的内容
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,什么是KYC
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,KYC审核的内容
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,审核的内容
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,审核的资料
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,审核需要的资料
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,审核需要的内容
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,提款要提交什么审核
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,需要什么文件才可以审核
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,审核需要什么
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,审核的资料
fun88,cn,user,account/ verification,KYC审核,account/ verification/KYC审核,审核需要的资料
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,你好，我邮箱后缀填写错误了
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,邮箱填错怎么修改
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,我改一下邮箱
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,我邮箱填错了怎么办
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,能不能帮我换邮箱
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,如何修改邮箱
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,我注册时邮箱写错了
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,邮箱写错了可以改吗
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,我要改一下邮箱地址
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,邮箱地址填错了，无法验证怎么弄
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,邮箱打错了
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,邮箱错误怎么办
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,如欲更换邮箱地址怎么办
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,请协助更换邮箱地址
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,我欲更换邮箱地址
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,邮箱地址需要更换，请协助
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,怎么换邮箱地址
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,怎么更换邮箱地址
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,更换邮件
fun88,cn,user,account/email,如何更换邮件地址？,account/email/如何更换邮件地址？,APP如何更邮箱？
