Brand,Lang,Intent Type,Category,Intent,Weight,Answer,Training Data,English,Answer Key
betway,cn,user,Payment/Withdrawal,提款申请成功，但是尚未收到款项,1,"通常这种情况代表相关款项已经在出款中，可能是银行方有延迟导致款项延迟到账
 
如果超过24小时内还没有收到相关款项或者该金额打回您的必威游戏账户，请点击【转人工客服】联系处理相关事宜吧！","提款显示成功，可是我的账户里没有
我看到提款成功，但是没收到啊
我的提款在交易记录里显示成功但是没有收到钱
收到提款成功的邮件了，但是账户里没钱啊
你们是不是黑网，怎么提款成功了我的账户却没有钱？？？
怎么回事，提款成功但是账户里没有钱？
你好，我的提款显示已经通过，但是账户没有钱
我想问怎么显示提款成功，我的银行账户没有钱
说提现申请成功了，可我银行账户没有钱呀
你们是不是忽悠我，提款显示成功但是实际没有转钱给我？
我有一笔提款你这边显示成功但是我的银行卡没有收到钱
提款是不是有问题，显示成功但是实际没有到账，帮我查下哈
你好，我今天中午申请提现的200元，交易记录显示成功，可是我的银行卡里面并没有收到这边转账
我的提款显示到了但是我没有收到啊？
提款成功，但为什么该金额打回我账户了",Withdrawal Successful but haven't received funds,betway.cn.Payment/Withdrawal
betway,cn,user,Payment/Withdrawal,提款申请状态,1,"<require-signin>烦请您先登录网站，以方便小助手可以查询您的相关记录</require-signin>
您好，您可以透过以下方式查询您的提款申请状态：
 
<intentlink>查询最后一笔的提款申请状态</intentlink>
 
<intentlink>查询最后三笔的提款申请状态</intentlink>
 
<intentlink>利用单号查询提款申请状态</intentlink>","我现在的提款情况如何
最近的提款状态
我现在的提款什么情况
我的提款状态
我的提款现在是什么状况
我的提款怎么了
现在提款是什么情况
我提款了，现在是什么情况？
我的提款怎么样了
我三个小时前那笔900的提款怎么样了
我的那笔3万9多的提款怎么样了
我今天早上取款了，怎么没动静，现在是什么情况？
查下我提款成功了吗
我的提款如何了
提款流水是否通过审核了",Withdrawal Status,betway.cn.Payment/Withdrawal
betway,cn,user,Payment/Withdrawal,提款金额限制,1,"您好，我们的提款是无收取手续费，
 
单笔最低提款金额为 200.00元，
单笔最高提款金额为 50,000.00元，
单日提款上限为 300,000.00元，
一天提款次数为50次
 
温馨提醒：必威交易记录会显示【手续费】该显示仅限参考，实际打款是打您提款金额，并不扣除手续费的","提款金额限制
提款有没有金额限制啊
最多可提多少钱？
提款上限
一天可提款多少次？有限制吗？
最少提款多少？
想问下提款的上下限制
我提款60000行吗？要分两次？
一次提款最高是50000对吗？
不需要怎么多吧？就那个提款金额限制
提款金额有限多少吗？
提款最低是200吗？
你们提款一天可以提多少次？
你好多少金额可以提现
每次提款需要收取多少的手续费？
提款次数有限制么
每日提款限额多少？次数多少？单笔限额多少？
单比提款最多是？
你好我想问一下你们提现手续费是如何收取的
提款需要手续费的吗
一天能提几次款？
每天提款有次数限制吗
一天可以提多少次啊？
提款限额
提款有抽取手续费吗
多少可以取款",Withdrawal Limits,betway.cn.Payment/Withdrawal
betway,cn,user,Payment/Withdrawal,提款问题,1,"这个您需要点击下方的【人工客服】作进一步的咨询哦~ 
 
 
您也可能想要了解：<intentlink>目前提款申请状态</intentlink>","为什么迟申请的提款到账了，反而先申请的还没到
目前提款有延迟吗？
提款有延迟吗
为什么我提款收到的金额不对
提款延迟是否有免费旋转
银行卡分行写错，提款会到账吗
浦发银行支持提款吗
提款为什么会延迟
怎么每次提款一个多小时都不到啊",Withdrawal Problem,betway.cn.Payment/Withdrawal
betway,cn,user,Payment/Withdrawal,提高单日提款上限,1,"小帮手能力有限呢~    
 
但是您可以联系我们的客服人员以做进一步咨询哦~ ","我达到一天30万的限额了，无法继续提款，可以提高限额吗？
请问下提款限额可以修改吗
达到上限提不了，可以提高上限的吗
我想提高提款上限
怎么调整提款的上限
怎么提高提款上限
你们这个提款最高限额可以调整的吗
我想调整提款的上限额度
如果要调高提款的上限，需要怎么操作
可以自己造作提高提款上限的吗
提款的限制可以更改？
若我提款达到单日上限了怎么办
提款超过限额，怎么办
我想要提高我的提款金额",Withdrawal - Increase Day Limit,betway.cn.Payment/Withdrawal
betway,cn,user,Payment/Withdrawal,无法提交提款申请,1,"无法提交提款申请？有可能是以下情况：
 
1.您可能尚未转账到主账户进行提款，请点击查询 <intentlink>如何激活账户 或者 如何进行转账</intentlink>
 
2.您可能尚未验证邮箱和电话号码，请点击查询 <intentlink>如何更换电话号码？</intentlink> 和 <intentlink>如何验证邮箱？</intentlink>
 
3.您可能尚未绑定银行讯息
 
如果确认以上已经完成，还是无法提交提款申请，请点击【转人工客服】协助。","早上为什么不能提款
为什么现在不能提款了
我提款为什么提不了
请问为什么现在提不了款
提款提交不了
提款申请不了
你好小帮手，提款干啥提交不了
我是说提款申请不了，不要答我有的没的
提款申请无效
救命，提款申请不了，救救我
为什么用新版的客户端提现不了
无法提交提款申请，怎么回事
我要提款，但是一直没有办法提交申请
您好，我点了提款怎么还是显示暂时无法提交您的提款申请，我已经验证了邮箱和手机了",Withdrawal - Cannot Submit,betway.cn.Payment/Withdrawal
betway,cn,user,Payment/Withdrawal,无法登入提款页面,1,无法登入提款页面吗？请点击【转人工客服】寻求协助哦！,"提款画面进不了
是提款进不了
提款进不了
为啥提款画面不给我进
我真的有说吗？我是说提款画面进不了
点击提款，无法登入至提款页面了
现在提款在维护吗，怎么提款页面登不进了呢
手机APP点击后提款页面没有跳转，没办法提款。。。
提交不了提款，页面完全不显示
提款页面一片空白，是怎么一回事
提款不了啊，页面不显示，进不去提交
想提款但是进不去提款页面啊
一进提款页面就卡着了，没法提款啊
登入不了提款页面",Cannot enter withdrawal page,betway.cn.Payment/Withdrawal
betway,cn,user,Payment/Withdrawal,查询最后一笔的提款申请状态,1,"<require-signin>烦请您先登录网站，以方便小助手可以查询您的相关记录</require-signin>
<webhook>http://webhook.gohelp88.com/Withdrawal/WithdrawalCheckTop1CNYBetway</webhook>",最后一笔的提款申请状态,Check last 1 withdrawal status,betway.cn.Payment/Withdrawal
betway,cn,user,Payment/Withdrawal,查询最后三笔的提款申请状态,1,"<require-signin>烦请您先登录网站，以方便小助手可以查询您的相关记录</require-signin>
<webhook>http://webhook.gohelp88.com/Withdrawal/TransactionWithdrawalCheckBetwayy</webhook>",最后三笔提款,Check last 3 withdrawal status,betway.cn.Payment/Withdrawal
betway,cn,user,Payment/Withdrawal,通过首次提款验证，但是提款尚未到账？,1,"您好，如果您已经完成了首次提款验证，但是提款尚未到账(小帮手提醒：提款到账一般需时30分钟）。
 
请您点击【转人工客服】做进一步联系~","提款验证了，怎么还不到账？
提款都验证了，还卡着吗？
银行资料填了，也验证了，还不能提款吗
昨天那笔提款不都首次验证了吗，这么今天的有不过账啊？
我是说首次验证了，怎么还卡着？不要给我不相关的啦
我已经验证了，多久到账？
验证了，取款要多久到账
已经按照步骤验证了信息，是24小时后到账？？
验证好了，怎么还没处理我的款项？
我刚刚已经通过邮件验证了，资金什么时候能到
我昨天就验证了，但是提款还是没到
今早说我的是新卡，说要银行卡验证，我也验证了。有两笔，第一笔提现没到，现在第二笔到了。
昨天这些都验证了呀，而且昨天验证完后已经进行相关部门开始审核了，但是今天还没有到账
都提款7个多小时了怎么还没到账有邮箱也验证了","Done verification, but withdrawal still can't receive",betway.cn.Payment/Withdrawal
betway,cn,user,Payment/Withdrawal/Verification,提款首次验证,1,"首次提款，系统是会发送两封提款邮件至您的注册邮箱，您需要登入并点击邮件中的链接验证您的提款银行信息（更换银行卡后提款也是视作首次提款）
 
步骤操作：登入邮箱查收邮件 > 查询输入的银行资料是否正确 > 点击邮件中的【链接】验证您的银行资料即可！您的提款会在相关部门审核后的 30 分钟内到账~""
 
您会收到2封关于首次提款的邮件。一封是有首次提款验证的链接，您只需点击该链接验证即可，以下是邮件内容范例：
  
[温馨提醒：由于一些邮件系统会过筛邮件，请您先查询垃圾邮箱哦~】
  
<link-image>XXX</link-image> 
 
<intentlink>无法收到必威首次提款验证的邮件 </intentlink>
 
<intentlink>提款验证链接无法使用</intentlink>
 
<intentlink>提款验证链接被劫持</intentlink>","你好。首次提款要怎么样验证信息？
提款需要提交证明吗
提款呢让审核银行资料
提款验证
您好我首次提款，还需要哪些验证
提现验证
我是第一次提款，需要验证什么信息吗
提款首次验证,可以帮下忙吗？我懒得去邮件那。要些什么的吗，我在这里给你就好了
提款首次验证
换了银行卡，又要首次验证吗？
提款要怎样首次验证，教一下
你能帮些什么吗？我要问首次验证的要怎样？
不会吧，验证了显示24小时到账？这么慢？！
提款收到邮件需要验证银行资料？
我更换了银行卡，提款还需要审核吗？
你好我的账户是新申请的我要提款页面提示说是要找客服验证银行卡信息",Withdrawal First Time Verification,betway.cn.Payment/Withdrawal/Verification
betway,cn,user,Payment/Withdrawal/Verification,提款验证链接无法使用,1,"建议您可以尝试将链接复制至浏览器打开试试的, 推荐使用谷歌或者火狐浏览器
 
如果还是无法进行验证，请您点击【人工客服】获得协助","我想提款，银行资料审核点不开
提款需要验证然后点击链接不存在
提款首次验证的邮件进不了
提款验证链接无法使用
请问这个提款确认链接进不去怎么办？
就是那个发来的提款验证链接进不去
点击提款邮件中的链接，显示风险，无法打开，怎么办
我是首次提款，但是你们发来的验证链接根本点不进，无法验证我的提款呀
验证不了我的提款，链接点不了，复制到浏览器就显示拦截
提款验证的地方按一下就是打不开网页，安全问题
邮箱有验证提款邮件，可是打不开，总说是危险网站
提款链接打不开
我刚刚验证提款，邮件被拦截了，打不开
我换了一张银行卡，提现的时候又给我发验证链接了，还是打不开
把我的提款给处理下！邮箱验证打不开
刚提款需要验证邮箱，继续下一步时显示网页有问题打不开，有别的验证方式吗",Withdrawal Verification Link not working,betway.cn.Payment/Withdrawal/Verification
