Brand,Category,Intent,Intent ID,Intent Type,Lang,Text
betway,account/email,无法收到必威首次提款验证的邮件,account/email/无法收到必威首次提款验证的邮件,user,cn,没收到提款验证的邮件
betway,account/email,无法收到必威首次提款验证的邮件,account/email/无法收到必威首次提款验证的邮件,user,cn,提款的邮件给一个
betway,account/email,无法收到必威首次提款验证的邮件,account/email/无法收到必威首次提款验证的邮件,user,cn,邮箱验证了，还是没收到提款的
betway,account/email,无法收到必威首次提款验证的邮件,account/email/无法收到必威首次提款验证的邮件,user,cn,可以重发提款的邮件吗？没收到
betway,account/email,无法收到必威首次提款验证的邮件,account/email/无法收到必威首次提款验证的邮件,user,cn,可以补发邮件吗？提款的那个
betway,account/email,无法收到必威首次提款验证的邮件,account/email/无法收到必威首次提款验证的邮件,user,cn,提款说什么验证邮箱收不到信息啊
betway,account/email,无法收到必威首次提款验证的邮件,account/email/无法收到必威首次提款验证的邮件,user,cn,提钱要验证邮箱，为什么我的邮箱收不到验证的东西
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,没有收到邮件哦
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,这个邮件没有收到
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,邮件没收到
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,还是收不到邮件
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,就是没法收到你们邮件
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,我也没收到邮件啊
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,我的邮箱没有收到你们的邮件
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,收不到那个邮件
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,邮件还是收不到
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,收不到邮件
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,我收不到你们发的邮件啊
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,怎么没有邮件发过来
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,那你发的我的邮件我都收不到
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,没收到邮件啊
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,邮件收不到
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,没有收到必威发出的邮件
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,我的邮箱号无法验证
betway,account/email,没有收到必威发出的邮件,account/email/没有收到必威发出的邮件,user,cn,垃圾箱我看了也没有。。。
betway,account/email,设置QQ邮箱白名单,account/email/设置QQ邮箱白名单,user,cn,如何设置QQ邮箱白名单
betway,account/email,设置QQ邮箱白名单,account/email/设置QQ邮箱白名单,user,cn,设置邮件白名单，哪几个地址？
betway,account/email,设置QQ邮箱白名单,account/email/设置QQ邮箱白名单,user,cn,白名单怎样弄啊？
betway,account/email,设置QQ邮箱白名单,account/email/设置QQ邮箱白名单,user,cn,白名单的指南给一个
betway,account/email,设置QQ邮箱白名单,account/email/设置QQ邮箱白名单,user,cn,为啥邮件没收到？需要设置什么白名单吗？
betway,account/email,设置QQ邮箱白名单,account/email/设置QQ邮箱白名单,user,cn,首次提款验证的邮件都没有，教下怎样反垃圾
betway,account/email,设置QQ邮箱白名单,account/email/设置QQ邮箱白名单,user,cn,怎么设置邮箱白名单啊
betway,account/email,设置QQ邮箱白名单,account/email/设置QQ邮箱白名单,user,cn,怎么设置白名单
betway,account/email,设置QQ邮箱白名单,account/email/设置QQ邮箱白名单,user,cn,在哪里操作设置邮箱白名单啊
betway,account/email,设置QQ邮箱白名单,account/email/设置QQ邮箱白名单,user,cn,有没有设置白名单的教程，给一个
betway,account/email,邮件链接无效,account/email/邮件链接无效,user,cn,什么邮件，现在按都按不进
betway,account/email,邮件链接无效,account/email/邮件链接无效,user,cn,链接点不进去，怎么操作
betway,account/email,邮件链接无效,account/email/邮件链接无效,user,cn,邮箱发的链接点不进去
betway,account/email,邮件链接无效,account/email/邮件链接无效,user,cn,链接点不进去
betway,account/email,邮件链接无效,account/email/邮件链接无效,user,cn,你好，你们发过来的链接点不进去
betway,account/email,邮件链接无效,account/email/邮件链接无效,user,cn,验证的链接点不进去
betway,account/email,邮件链接无效,account/email/邮件链接无效,user,cn,验证信息的链接点不进去
betway,account/email,邮件链接无效,account/email/邮件链接无效,user,cn,点不进去，验证不了啊
betway,account/email,邮件链接无效,account/email/邮件链接无效,user,cn,这个邮件的链接是有问题吗，点不进去啊
betway,account/email,邮件链接无效,account/email/邮件链接无效,user,cn,验证不了，链接点击没有反应
betway,account/email,验证邮箱链接无法点击,account/email/验证邮箱链接无法点击,user,cn,发来的验证邮箱链接怎么点不进去
betway,account/password,如何重置账号密码,account/password/如何重置账号密码,user,cn,密码重置怎么弄？
betway,account/password,如何重置账号密码,account/password/如何重置账号密码,user,cn,密码如何重置
betway,account/password,如何重置账号密码,account/password/如何重置账号密码,user,cn,更换密码
betway,account/password,如何重置账号密码,account/password/如何重置账号密码,user,cn,改密码
betway,account/password,如何重置账号密码,account/password/如何重置账号密码,user,cn,换密码
betway,account/password,如何重置账号密码,account/password/如何重置账号密码,user,cn,密码重置
betway,account/password,如何重置账号密码,account/password/如何重置账号密码,user,cn,重置密码
betway,account/password,如何重置账号密码,account/password/如何重置账号密码,user,cn,您好，我需要更新我的密码
betway,account/password,如何重置账号密码,account/password/如何重置账号密码,user,cn,怎么改密码
betway,account/password,如何重置账号密码,account/password/如何重置账号密码,user,cn,怎么重置密码
betway,account/password,忘记密码,account/password/忘记密码,user,cn,帐号忘记登录密码了
betway,account/password,忘记密码,account/password/忘记密码,user,cn,我记不到密码了
betway,account/password,忘记密码,account/password/忘记密码,user,cn,我找不到密码
betway,account/password,忘记密码,account/password/忘记密码,user,cn,帐号密码找不到了
betway,account/password,忘记密码,account/password/忘记密码,user,cn,我忘记了登陆密码
betway,account/password,忘记密码,account/password/忘记密码,user,cn,密码给忘记了
betway,account/password,忘记密码,account/password/忘记密码,user,cn,我的密码忘记了
betway,account/password,忘记密码,account/password/忘记密码,user,cn,密码忘了，可以找回？
betway,account/password,忘记密码,account/password/忘记密码,user,cn,忘了帐号密码怎么办
betway,account/password,忘记密码,account/password/忘记密码,user,cn,我密码忘了怎么登陆
betway,account/password,忘记密码,account/password/忘记密码,user,cn,密码不对
betway,account/password,忘记密码,account/password/忘记密码,user,cn,密码不见了
betway,account/password,忘记密码,account/password/忘记密码,user,cn,您好，请提供我新的密码
betway,account/password,忘记密码,account/password/忘记密码,user,cn,您好，我的密码有误
betway,account/password,忘记密码,account/password/忘记密码,user,cn,怎样在电脑处理忘记密码
betway,account/password,忘记密码,account/password/忘记密码,user,cn,桌面怎样弄忘记密码
betway,account/password,忘记密码,account/password/忘记密码,user,cn,忘记密码，记得密码手动解锁
betway,account/password,忘记密码,account/password/忘记密码,user,cn,我要更换密码
